sentiment,review_body,product_category
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
1,"I got some nice things for christmas but this (along with the matching leggings) was hands down my absolute favorite gift! so stylish  so cozy  the perfect length to cover your bottom  the perfect fit (38dd and ordered an xl)  love the pockets  i could go on and on. the perfect set to lounge around the house in. sleeves are a bit long so i had to fold them. when i say it is ""the perfect fit"" it is oversized (not huge) but it is roomy and that's how i like it as loungewear.",Sleep
1,Love wearing these  i see them getting a lot of wear in the winter,Sleep
1,"It's a phenomenal wardrobe peice. quality  comfort  versatile. dress it up or down  belt it or not  boots or shoes. i'm 5'3""  115ish lbs  small fit my 34d chest beautifully. a great buy - have fun with it!",Sleep
1,This robe is warm  soft and i like how long it is! it's perfect length. my favorite thing to wear around the house!,Sleep
1,I love the design and pattern of this top. it runs big so an xs was roomy on me but still cute. the neck is wide. i returned it bc the material of the top isn't for me. the texture is too soft.,Sleep
1,I love this slip.. i am contemplating whether i can pass it off as a dress over the summer. the skirt is a subtle shinier grey than the top. it is flattering with or without a bra and i am not usually the type to go without. i am 5'3  32c and the xs fits perfectly! also i think it looks better in person.,Sleep
1,These pants are fun! i use them as sleep pants. i had to size up because the waist band was a little tight for comfort.,Sleep
1,The front material is soft and cozy  but i was surprised to find that the back and the arms were a waffle knit  like long john material  very thin and tight in the arms. cannot wear a shirt underneath it  only tank top. other than that  it's a great deal,Sleep
1,Very nicely made with attention to detail. thick and comfy. hand washing recommended. that's the only negative.,Sleep
-1,I found this as a return in the store. i tried the xxs. i was so excited because it looked really cute on the hanger. it was so huge- looked like i was wearing an xl.,Sweaters
-1,Comments. the detail is lovely - especially the dragonflies on the sleeve. and the quality is there with the lining. trouble is this is thick fabric cut in a box shape. imo  you have to be very skinny to pull this off and not look like a tank. i looked at the model (after purchasing) and notice that she has it open and swept back a bit bc if it is not  it is terribly unflattering.,Sweaters
-1,Oh how i love moth sweaters but wow was this one a disappointment. the color is wonderful  the shape is unique and the stitch work is lovely but that's where the compliments end. it's an itchy  cheap feeling acrylic that is too short for my torso. i am truly disappointed that at this price point it was such a cheap feeling piece. so bummed. so so bummed.,Sweaters
-1,This is a great cut and looks good on. it is a very poor quality material. it balled and frayed in two wears. i returned it to the store.,Sweaters
-1,I am 5 6' and 130 pounds and ordered this in an xs. the sweater is enormous. the material is also scratchy and not soft at all. i'm disappointed with retailer's sizing this year. i've had to return a # of xs items because they are huge. really disappointing.,Sweaters
-1,Cute  but very itchy! have to wear a long sleeve tee underneath!,Sweaters
-1,Looked good in pictures. i even ordered an xxs petite and it was huge! although the sweater has interesting textures and is very beautiful  it is very awkward and poor fit. will be sending back.,Sweaters
-1,Not a coat by any means  merely a thin wool boucle like sweater with a cheap thin synthetic lining ---and i also would never want the lining to be seen by anyone if i were to set the sweater on a chair or be helped in putting the thing on. the length and bulk is hard to layer under anything else and isn't pretty enough for a spring coat..sizing is also 2 sizes larger than anticipated.,Sweaters
-1,Although i love the soft feel of the sweater  the zig zag design was very unflattering. also  the length is much shorter than appears in the picture. i will be returning it.,Sweaters
0,Beautiful detail and soft sweater. i ordered a medium and the toro so fit well but was short. arms were long and baggy in comparison. given the fit  i didn't think the small would work. really wanted this to work but unfortunately it is going back.,Sweaters
0,This vest is very nice and fashionable  very stylish. i like it a lot. however  it is too itchy. the opening in the front didn't allow me to close as many buttons as i like but i would totally wear this stylish vest even though it is not as functional when it is cold. however  the itchiness is too much. i don't wear wool unless it is ultra soft or mixed with cashmere  so i could not imaging wearing this vest  it is too itchy. why ruin such a good thing?,Sweaters
0,In the picture it looked to be a structured blazer  but when i tired it on (i got an extra small) and it was too big.,Sweaters
0,It was cute. i didn't keep it because it wasn't soft and hung a bit different than pictured. i thought it would be softer material. it was itchy,Sweaters
0,Disappointed with the fit and color of this sweater. more of a rusty red then bright cherry red. i ordered a small and found the sweater had no shape and just hung lumpy on me. i am 5'5 120 and usually a small in retailer sweaters.,Sweaters
0,I loved the look of this tunic. it is made well and very pretty. it was so big and heavy i had to return it. i think the small in this would be too big.,Sweaters
0,This sweater runs true to size. i am 5'7' and 125 lbs and ordered the small. it has a beautiful mix of colors that reminds me of a creamsicle. it is a well made  heavy sweater that will definitely keep you warm. if you like the feel of wool  buy it. if not  pass on it.,Sweaters
0,I loved the lines in this jacket  but ended up returning it because they didn't show up how i expected. the jacket had a surprisingly baggy fit (s on my usual s/4/6) and wasn't quite what i was looking for.,Sweaters
0,This sweater is beautiful  especially in the bordeaux color. the cable knit in varying directions makes it interesting and unique and the length is great for us short waisted ladies. my big issue with this sweater is the sleeves. there really are no sleeves  just arm holes at the same level as the hem of the sweater  so you feel as if you need to keep your arms pinned to your sides to keep from lifting the sweater up to expose your midsection  or pushing the sleeves way up  which then results in,Sweaters
1,I pretty much love any sweater by moth. this one is no exception. soft  lofty  and a pretty shade (i bought in pink)  this will be a cold weather staple.,Sweaters
1,"I'm 5'5"" 120 lbs and bought this in size medium because i have long arms and was afraid that the cashmere would shrink even if i hand-wash and dry flat (because let's be honest--i doubt i'll ever send it to the dry cleaner). it's loose through the body and arms  but the sleeves are the perfect length. the term ""bell sleeve"" is no exaggeration. the sleeves are billowy and voluminous and i can see them getting in the way while washing my hands or doing dishes. i guess i will have to reserve this s",Sweaters
1,"The light red color is so rich! i would describe it as a burnt coral/red. i love the length - long enough to pair with leggings  but not overwhelming in my 5'3"" frame. one sleeve began to unravel the first time i wore it  but i was able to mend it easily and have had no trouble since. i think it was a flaw specific to my sweater and not s general indication if poor quality. hubby says this is his favorite sweater on me too!",Sweaters
1,"Bought this sweater on sale off the website. it fits perfectly - nice length. as some others said  a little scratchy at the neck but certainly tolerable - just need to wear a cami or tee underneath. the collar is a nice shape. fabric is a little stiffer than it ""looks"" in the photos.",Sweaters
1,This sweater was in-store in a more neutral color palette and was so pretty. when i tried it on i noticed a few things: the versatility and quality are definitely there - this is a nice piece even at full-price. the downside is that it runs very large. i'm typically a 14/16 and a size xl in most retailer items  and even the large was a bit roomy. the other thing was that the sleeves of this sweater are pretty long (and i have long arms). due to the bell cut of the sleeve you couldn't even really c,Sweaters
1,I am inspired to sit in front of a roaring fire  sipping tea  with the dogs at my feet  in this sweater. or roaming the moors. the cashmere is thick  luxurious  and soft. there is a cable detail that runs along the large wooden buttons and also the pockets  (decent sized pockets to stash a hanky  while roaming the moors). the fit is on the large size and boxy. if i had to nit pick  i would say that the length could be a tad longer. the sweater does not have complete derriã¨re coverage. i am 5?5?,Sweaters
1,Probably one of my favorite turtle neck sweaters! it looks so chic and cute on!!,Sweaters
1,"This sweater is so lovely.. i like the fact that it's not super heavy  so you can be comfortable with a layer under it. the embroidery is beautiful. i usually get petite sizes when available  but the petite m was sold out when i purchased. i went with regular medium and am actually glad. it's not overwhelming or too long (i'm 5'2"").. in my opinion. if you're on the fence  go for it. totally worth it..",Sweaters
1,I can only review the ivory as that was the only color in my local store. this sweater is very flattering as it is fitted on top but has a nice flow over the hips plus the zipper allows for more room or to show off an underlying top. the material is soft and the ivory is very pretty in person.,Sweaters
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
-1,I love the design and fit and quality. have been looking for a long-line top like this and was willing to pay full price. i have that dreadful little roll right under my bust line and this sucks everything in nicely. smooths it all out. i'm a 38c and everything was contained nicely and fit great in the large top.     here's my issue - wore it once and the colors ran! i was so excited to wear this i didn't even wash the top (i rinsed and dried the bottom  though). and i'm not a swimmer. just let,Swim
-1,I thought this suit would be the perfect solution of stylish but forgiving of my new mom bod. this one didn't work for me. i ordered the medium. the top is very small--i would recommend only for b cup or smaller. the full coverage bottoms did nothing for my shape. it seemed to make me seem rounder and shorter. sending this one back! i did find success same size in a faux wrap style retailer suit.,Swim
-1,I wore this suit for the first time yesterday and the black inner lining is leaking and causing stains on the white sections. seriously bummed as this is a super lovely suit.,Swim
-1,I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.,Swim
-1,This suit did nothing for me. the top has zero support. this would work for a younger woman who does not require any support and is smaller chested. also  the top gapped in the center. it just did not fit right. the top is very thin showing everything. a light padding would make a big difference in this suit. also i could not get a good fit. as i tightened the top  the back would ride up. the bottoms are ok. not renatkable,Swim
-1,I tried this on in my regular size and was able to get it on fine  but the cup portion of the suit was just crazy! with the straps tied tightly around my neck  it was like the cups just flipped out and open. i am a regular b cup  and i don;t think it was sizing (though i did not have the opportunity to try multiple sizes). the cup did not right and  for this reason  would make this absolutely impossible to wear. unfortunate  because the design is so pretty.,Swim
-1,I bought this suit based on the great reviews. i was so bummed when i tried it on. the top fit so well but the bottom kept bunching up. my torso is on the longer side so maybe that's why the bottoms keep coming up. every time i pulled the shorts down  the top would come down too  and vice versa. i am 5'5 and 120lbs and bought a 2 which is my normal size. i did like that the top had a bit of padding but that's the extent of what i liked about it. i will be returning it.,Swim
-1,"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however  my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however  it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however  a supervisor was able to l",Swim
0,"This swimsuit is very well made and even prettier in person. i'm 5'8"" and about 145 pounds. i usually wear a size 6. i wear a 34d bra. i found the suit to run a bit small. i returned it because  despite how much i liked the style  it just wasn't flattering on my body type.",Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,The colors and print are absolutely beautiful and i'm quite heartbroken that this suit just doesn't fit. i don't have a long torso but the v was just so plunging that i wouldn't feel comfortable leaving the backyard lounge chair in this bathing suit. no matter how much i tied the halter it still revealed a v halfway down to my naval. the strange thing is that there seemed to be too much fabric on top  lots of ruching and thicker straps than i would normally go for  and while i'm only around a b,Swim
0,I really wanted to love this suit  but it honestly looked really matronly in person.,Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,This is a beautiful suit. was looking for a one piece. i ordered online. it is definitely high quality  but i ended up returning it. the colors seemed much more muted than the picture shows. i loved the fit  just wasn't as striking as i expected.,Swim
0,I received this top and loved the pattern. however  i ordered both and s and m  and the bust sizing on this top is very odd. i am a 34c  and the bust area was way too big on both  but if i had sized down to the xs the rest of the suit would be too small. maybe it's just made for busty people? also the supportive material in the bust area goes straight across kind of like a bandeau  so that added to the odd look of the bust. it's still a beautiful pattern  so if you're going to give it a try orde,Swim
0,"I ordered the romantic floral in s and xs to try on at home and just love the print! the fabric is so pretty and unique! others have mentioned how ""thin"" the fabric was but i thought it was pretty standard for a bikini/swimwear and had no complaints myself. there are removable cup liners so nothing can really show through the top. the sizing was tts and the xs fit me best. unfortunately this bikini will be returned because the fit is a little off. i love the thicker strap at the bottom of the ha",Swim
0,I think in general it is just hard to buy a bathing suit online  but i really underestimated the v-neck of this suit. i read the reviews and noted it was not recommended for girls with larger size breast. as i'm basically an a cup  i figured i would be fine. the top portion basically has no coverage or hold. even when tied very tight  the top still opened making me feel exposed and like my entire breast would fall out of the suit. needless to say my fiancã© was not a fan of the suit either. even,Swim
1,Love this brand and i keep coming back. i don't have the most tone tush  but maaji always gives a cute little lift. i order a size up (usually a small so i order a medium).,Swim
1,This suit is so flattering on! great support and slimming for my post-three times baby body. i ordered this suit and the skirted maillot by swim by retailer in the white floral. i loved the pattern of the floral more but don't think any chest size larger than a c cup would be supported in that suit.,Swim
1,"I had been searching for a swimsuit that flattered my baby bump and this is it - i'm in love! for reference  i am 5'6"" 170-180  10-12 or m-l depending on the item. however  i'm currently 19 weeks pregnant so im about 185 and growing - so i went with the xl swimsuit. i have a 36c/38d bust and although there is no true support in the top of this suit  it holds the girls in and the deep plunge is just the right amount of sexy. the bottom has modest coverage  showing just a little bit of cheek. i go",Swim
1,This top exceeded my expectations. i got it in the gray striped pattern  size small. it's probably the combination of the pattern and the removable padding that makes it very flattering on my small chested figure (i would imagine big chested gals would not find enough support in this one though). the fabric is very soft and comfortable with just enough stretch. overall  very happy with this top. but does it have to be so expensive  retailer?,Swim
1,I saw this suit in the store and was immediately drawn to it. i did not think it was gonna work because i have boobs (real ones) and i was not sure it would provide enough support. it is the cutest suit ever. have enough support to get away with it but definitely couldn't go for a jog. ha. it will also look great with white jeans and double as a bodysuit.,Swim
1,This top is very cute but runs large. i am a 32b and i had to take the xsmall. the back of the bathing suit only has one slot for closing it up so you can't adjust it.,Swim
1,Really love this bathing suit. it fits very well  definitely don't need to size up for this one. flattering to my mom-bod and breasts that have seen perkier days. excited to be taking this one to costa rica with me this summer!,Swim
1,"I am 5' 4""  a size 8-10 (size 29/30)  and my figure is apple-ish. i can't pull off peplum tops because they are too tight for my shape and they flare out at an unflattering spot. all of those ""rules"" go out the window with this tankini.  first  swimsuits are supposed to be tight  so that problem is eliminated right away. second  the flare-out is perfect for women that want to hide their tummies. i don't like how swimsuits are generally tight in the tummy - that's the area that i'd like to hide t",Swim
1,I just received this swimsuit today and love it!  i was a little hesitant to order with the cutouts  but i feel it is very flattering.  i was choosing between an xs and s.  i ended up going with xs and am glad i did  i think going up would of caused gaping on the sides.    great suit  only comment is in the description i believe it said the straps are adjustable  but they are not.  also  there is light padding which i appreciate.,Swim
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,This dress was so pretty on the hanger but a saggy sack on. even the sz 0 was too loose and shapeless. there is no waist as pictured. the hi-low hem  loose fit and wavy waist seam (see in the third close-up picture) make it look like the dress shrunk oddly in the wash. it's really too bad  it's such a pretty combination of patterns.,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,I was excited to try something by this designer and decided to order size large. unfortunately  this top just looked very odd. cute from the front but it wings out in the back where the sleeves meet the arms. the fabric makes an odd poof in that area. i do have a large bust and it didn't pull anywhere in the front. i expected it to be soft and drapey but the cotton feels very coarse and doesn't drape well. it covered my behind in back. unfortunately it made me look wide from the side view. i hav,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
1,In love! just wow. beautiful colors although they're dark you can still see all the variations. the flannel is light and not too heavy. there's visible black lace just below the shoulder. pretty buttons. ordered the large  my normal size and it's a perfect fit. roomy but not oversized. so well made i think this will be a favorite for years.,Trend
1,"I read some of the other reviews and was surprised about comments that the color was off... i thought they were pretty dead on. i absolutely love this jacket  but do agree that it's more of a sweater-coat than a heavy coat you'd wear in the winter. but  i live in california  so this will be just perfect for our winter. i was afraid it might be too ""classic"" and uptight looking... but it's so fun! the bell sleeves add some extra flair. the overall coat has some stretch to it as well... making it",Trend
1,I can't say enough about this jumpsuit. within 1 hour of wearing this shopping i had 4 compliments from strangers.   it is flattering. pretty. soft. comfortable. love love love,Trend
1,Unusual color. expensive even on sale.,Trend
1,I am waist-challenged. i like a narrowly cut structured sheath dress  sort of like the 60s styles. this is a great dress either belted or loose with great accessories and lovely shoes. it has so many colors in the pattern  you can wear this with anything  and the fabric is so high-end and quality that you can definitely wear this to work with a jacket and then change into a denim or leather jacket and tough high boots and go out for the evening in the fall-winter. it arrived in the mail and righ,Trend
1,"This dress is so light and twirly and the fabric is as airy as it is pretty. sadly the fit was a bit off. i am 5'7""  128. i tried on my usual sz 2 and found the top to be saggy at the armpits but too tight at the waist seam; going up to a 4 only made for a saggier top. most likely a great dress for lean or long-torsoed ladies  which sadly i'm not!",Trend
1,"This dress runs tts. the fabric is a good quality  and it has pockets. i am about 5'5""  and it hit just above the knee. i really wanted to keep it  but it hit me at an odd spot and not on my waistline. this made the dress look awkwardly full and me look hippy (despite the fact that my waist is 26"" and my hips are 35"").",Trend
1,I bought this dress for my wedding rehearsal dinner. it's beautiful. the material is thicker than i imagined  not a bad thing at all. i ironed it with lots of steam and it came out great. the tie in back is nice because it can be cinched tight or worn more loosely,Trend
1,"I love his cardigan! i knew the small would be a little big since i am normally an xs or xxs. i decided to give it a try anyway. it's definitely a little big - i would have liked an xs to be an option (5'3"" and 110lbs  for reference). i'm keeping it because it still looks cute  just a little loose through the body.",Trend
